region_code,region_id,raid_day,alerts_count,total_minutes,night_minutes
kyiv_obl_boryspil,5,2026-04-14,2,140.0,129.0
kyiv_obl_brovary,4,2026-04-14,2,133.0,122.0
kyiv_obl_bucha,7,2026-04-14,2,110.0,25.0
kyiv_obl_fastiv,8,2026-04-14,2,174.0,89.0
kyiv_obl_obukhiv,6,2026-04-14,2,232.0,147.0
kyiv_obl_vyshhorod,3,2026-04-14,2,77.0,0.0
kyiv_oblast,2,2026-04-14,4,300.0,162.0
kyiv_city,1,2026-04-15,3,304.0,151.0
kyiv_obl_bila_tserkva,9,2026-04-15,2,308.0,153.0
kyiv_obl_boryspil,5,2026-04-15,2,419.0,229.0
kyiv_obl_brovary,4,2026-04-15,3,443.0,229.0
kyiv_obl_bucha,7,2026-04-15,3,286.0,151.0
kyiv_obl_fastiv,8,2026-04-15,2,245.0,151.0
kyiv_obl_obukhiv,6,2026-04-15,3,376.0,170.0
kyiv_obl_vyshhorod,3,2026-04-15,4,319.0,171.0
kyiv_oblast,2,2026-04-15,3,497.0,229.0
kyiv_city,1,2026-04-16,1,30.0,0.0
kyiv_obl_vyshhorod,3,2026-04-16,1,304.0,90.0
kyiv_oblast,2,2026-04-16,2,334.0,90.0
kyiv_city,1,2026-04-17,2,39.0,20.0
kyiv_obl_bila_tserkva,9,2026-04-17,2,36.0,19.0
kyiv_obl_boryspil,5,2026-04-17,3,102.0,84.0
kyiv_obl_brovary,4,2026-04-17,3,101.0,84.0
kyiv_obl_bucha,7,2026-04-17,2,36.0,19.0
kyiv_obl_fastiv,8,2026-04-17,2,36.0,19.0
kyiv_obl_obukhiv,6,2026-04-17,2,36.0,19.0
kyiv_obl_vyshhorod,3,2026-04-17,2,37.0,19.0
kyiv_oblast,2,2026-04-17,3,102.0,84.0
kyiv_obl_boryspil,5,2026-04-18,1,8.0,0.0
kyiv_obl_brovary,4,2026-04-18,1,14.0,0.0
kyiv_oblast,2,2026-04-18,2,44.0,30.0
kyiv_city,1,2026-04-19,2,115.0,115.0
kyiv_obl_bila_tserkva,9,2026-04-19,1,18.0,18.0
kyiv_obl_boryspil,5,2026-04-19,2,109.0,109.0
kyiv_obl_brovary,4,2026-04-19,2,125.0,125.0
kyiv_obl_bucha,7,2026-04-19,1,18.0,18.0
kyiv_obl_fastiv,8,2026-04-19,1,18.0,18.0
kyiv_obl_obukhiv,6,2026-04-19,2,109.0,109.0
kyiv_obl_vyshhorod,3,2026-04-19,2,125.0,125.0
kyiv_oblast,2,2026-04-19,2,125.0,125.0
kyiv_city,1,2026-04-20,2,53.0,0.0
kyiv_obl_bila_tserkva,9,2026-04-20,3,137.0,0.0
kyiv_obl_boryspil,5,2026-04-20,1,23.0,0.0
kyiv_obl_brovary,4,2026-04-20,1,23.0,0.0
kyiv_obl_bucha,7,2026-04-20,2,60.0,0.0
kyiv_obl_fastiv,8,2026-04-20,2,86.0,0.0
kyiv_obl_obukhiv,6,2026-04-20,3,96.0,0.0
kyiv_obl_vyshhorod,3,2026-04-20,2,40.0,0.0
kyiv_oblast,2,2026-04-20,3,138.0,0.0
kyiv_city,1,2026-04-21,1,30.0,0.0
kyiv_obl_boryspil,5,2026-04-21,1,16.0,16.0
kyiv_obl_brovary,4,2026-04-21,2,37.0,37.0
kyiv_obl_bucha,7,2026-04-21,1,48.0,0.0
kyiv_obl_vyshhorod,3,2026-04-21,2,85.0,20.0
kyiv_oblast,2,2026-04-21,3,102.0,37.0
kyiv_city,1,2026-04-22,1,27.0,0.0
kyiv_obl_brovary,4,2026-04-22,2,82.0,0.0
kyiv_obl_bucha,7,2026-04-22,2,206.0,0.0
kyiv_obl_fastiv,8,2026-04-22,1,50.0,0.0
kyiv_obl_obukhiv,6,2026-04-22,1,21.0,0.0
kyiv_obl_vyshhorod,3,2026-04-22,4,326.0,18.0
kyiv_oblast,2,2026-04-22,4,326.0,18.0
kyiv_city,1,2026-04-23,1,39.0,0.0
kyiv_obl_boryspil,5,2026-04-23,2,177.0,0.0
kyiv_obl_brovary,4,2026-04-23,2,204.0,0.0
kyiv_obl_bucha,7,2026-04-23,2,168.0,0.0
kyiv_obl_fastiv,8,2026-04-23,1,29.0,0.0
kyiv_obl_obukhiv,6,2026-04-23,1,29.0,0.0
kyiv_obl_vyshhorod,3,2026-04-23,3,307.0,55.0
kyiv_oblast,2,2026-04-23,3,450.0,55.0
kyiv_city,1,2026-04-24,1,120.0,120.0
kyiv_obl_bila_tserkva,9,2026-04-24,1,157.0,157.0
kyiv_obl_boryspil,5,2026-04-24,2,269.0,241.0
kyiv_obl_brovary,4,2026-04-24,2,240.0,229.0
kyiv_obl_bucha,7,2026-04-24,1,119.0,119.0
kyiv_obl_fastiv,8,2026-04-24,1,119.0,119.0
kyiv_obl_obukhiv,6,2026-04-24,1,157.0,157.0
kyiv_obl_vyshhorod,3,2026-04-24,2,164.0,164.0
kyiv_oblast,2,2026-04-24,3,324.0,296.0
kyiv_city,1,2026-04-25,3,93.0,55.0
kyiv_obl_boryspil,5,2026-04-25,2,48.0,9.0
kyiv_obl_brovary,4,2026-04-25,3,87.0,41.0
kyiv_obl_bucha,7,2026-04-25,2,50.0,11.0
kyiv_obl_fastiv,8,2026-04-25,1,11.0,11.0
kyiv_obl_obukhiv,6,2026-04-25,1,11.0,11.0
kyiv_obl_vyshhorod,3,2026-04-25,5,218.0,164.0
kyiv_oblast,2,2026-04-25,5,235.0,180.0
kyiv_city,1,2026-04-28,1,49.0,0.0
kyiv_obl_bila_tserkva,9,2026-04-28,1,28.0,0.0
kyiv_obl_boryspil,5,2026-04-28,1,32.0,0.0
kyiv_obl_brovary,4,2026-04-28,1,86.0,0.0
kyiv_obl_bucha,7,2026-04-28,1,38.0,0.0
kyiv_obl_fastiv,8,2026-04-28,1,38.0,0.0
kyiv_obl_obukhiv,6,2026-04-28,1,38.0,0.0
kyiv_obl_vyshhorod,3,2026-04-28,1,59.0,0.0
kyiv_oblast,2,2026-04-28,1,86.0,0.0
kyiv_city,1,2026-04-29,4,108.0,46.0
kyiv_obl_bila_tserkva,9,2026-04-29,1,29.0,0.0
kyiv_obl_boryspil,5,2026-04-29,1,29.0,0.0
kyiv_obl_brovary,4,2026-04-29,2,83.0,54.0
kyiv_obl_bucha,7,2026-04-29,2,78.0,49.0
kyiv_obl_fastiv,8,2026-04-29,1,29.0,0.0
kyiv_obl_obukhiv,6,2026-04-29,1,29.0,0.0
kyiv_obl_vyshhorod,3,2026-04-29,2,163.0,135.0
kyiv_oblast,2,2026-04-29,2,163.0,135.0
kyiv_city,1,2026-04-30,4,126.0,0.0
kyiv_obl_bila_tserkva,9,2026-04-30,2,103.0,0.0
kyiv_obl_boryspil,5,2026-04-30,2,146.0,0.0
kyiv_obl_brovary,4,2026-04-30,2,147.0,0.0
kyiv_obl_bucha,7,2026-04-30,1,37.0,0.0
kyiv_obl_fastiv,8,2026-04-30,1,37.0,0.0
kyiv_obl_obukhiv,6,2026-04-30,2,109.0,0.0
kyiv_obl_vyshhorod,3,2026-04-30,2,102.0,65.0
kyiv_oblast,2,2026-04-30,3,212.0,65.0
kyiv_city,1,2026-05-01,1,18.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-01,1,160.0,0.0
kyiv_obl_boryspil,5,2026-05-01,2,177.0,0.0
kyiv_obl_brovary,4,2026-05-01,3,210.0,0.0
kyiv_obl_bucha,7,2026-05-01,1,20.0,0.0
kyiv_obl_fastiv,8,2026-05-01,2,129.0,0.0
kyiv_obl_obukhiv,6,2026-05-01,1,160.0,0.0
kyiv_obl_vyshhorod,3,2026-05-01,5,121.0,37.0
kyiv_oblast,2,2026-05-01,5,275.0,37.0
kyiv_city,1,2026-05-02,3,349.0,153.0
kyiv_obl_bila_tserkva,9,2026-05-02,4,271.0,150.0
kyiv_obl_boryspil,5,2026-05-02,3,632.0,189.0
kyiv_obl_brovary,4,2026-05-02,3,632.0,189.0
kyiv_obl_bucha,7,2026-05-02,4,320.0,154.0
kyiv_obl_fastiv,8,2026-05-02,3,250.0,155.0
kyiv_obl_obukhiv,6,2026-05-02,3,350.0,154.0
kyiv_obl_vyshhorod,3,2026-05-02,4,494.0,188.0
kyiv_oblast,2,2026-05-02,3,643.0,189.0
kyiv_city,1,2026-05-03,3,100.0,40.0
kyiv_obl_bila_tserkva,9,2026-05-03,1,140.0,0.0
kyiv_obl_boryspil,5,2026-05-03,2,278.0,0.0
kyiv_obl_brovary,4,2026-05-03,4,321.0,48.0
kyiv_obl_obukhiv,6,2026-05-03,2,191.0,0.0
kyiv_obl_vyshhorod,3,2026-05-03,1,238.0,0.0
kyiv_oblast,2,2026-05-03,4,378.0,78.0
kyiv_city,1,2026-05-04,3,137.0,137.0
kyiv_obl_bila_tserkva,9,2026-05-04,1,67.0,67.0
kyiv_obl_boryspil,5,2026-05-04,3,255.0,255.0
kyiv_obl_brovary,4,2026-05-04,2,192.0,192.0
kyiv_obl_bucha,7,2026-05-04,1,67.0,67.0
kyiv_obl_fastiv,8,2026-05-04,1,68.0,68.0
kyiv_obl_obukhiv,6,2026-05-04,2,131.0,131.0
kyiv_obl_vyshhorod,3,2026-05-04,3,142.0,124.0
kyiv_oblast,2,2026-05-04,5,274.0,256.0
kyiv_city,1,2026-05-05,1,15.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-05,1,14.0,0.0
kyiv_obl_boryspil,5,2026-05-05,1,14.0,0.0
kyiv_obl_brovary,4,2026-05-05,1,14.0,0.0
kyiv_obl_bucha,7,2026-05-05,1,14.0,0.0
kyiv_obl_fastiv,8,2026-05-05,1,14.0,0.0
kyiv_obl_obukhiv,6,2026-05-05,1,14.0,0.0
kyiv_obl_vyshhorod,3,2026-05-05,1,14.0,0.0
kyiv_oblast,2,2026-05-05,1,14.0,0.0
kyiv_city,1,2026-05-06,1,48.0,48.0
kyiv_obl_boryspil,5,2026-05-06,1,48.0,48.0
kyiv_obl_brovary,4,2026-05-06,2,118.0,65.0
kyiv_obl_bucha,7,2026-05-06,1,35.0,35.0
kyiv_obl_fastiv,8,2026-05-06,1,15.0,15.0
kyiv_obl_vyshhorod,3,2026-05-06,1,71.0,0.0
kyiv_oblast,2,2026-05-06,2,155.0,73.0
kyiv_city,1,2026-05-07,4,62.0,21.0
kyiv_obl_bila_tserkva,9,2026-05-07,4,60.0,21.0
kyiv_obl_boryspil,5,2026-05-07,4,60.0,21.0
kyiv_obl_brovary,4,2026-05-07,4,60.0,21.0
kyiv_obl_bucha,7,2026-05-07,4,60.0,21.0
kyiv_obl_fastiv,8,2026-05-07,4,60.0,21.0
kyiv_obl_obukhiv,6,2026-05-07,4,60.0,21.0
kyiv_obl_vyshhorod,3,2026-05-07,4,60.0,21.0
kyiv_oblast,2,2026-05-07,4,60.0,21.0
kyiv_city,1,2026-05-10,1,30.0,0.0
kyiv_city,1,2026-05-11,1,135.0,135.0
kyiv_obl_bila_tserkva,9,2026-05-11,2,272.0,127.0
kyiv_obl_boryspil,5,2026-05-11,1,344.0,188.0
kyiv_obl_brovary,4,2026-05-11,1,344.0,187.0
kyiv_obl_bucha,7,2026-05-11,1,147.0,145.0
kyiv_obl_fastiv,8,2026-05-11,1,147.0,145.0
kyiv_obl_obukhiv,6,2026-05-11,2,265.0,154.0
kyiv_obl_vyshhorod,3,2026-05-11,1,155.0,151.0
kyiv_oblast,2,2026-05-11,1,391.0,188.0
kyiv_city,1,2026-05-12,2,20.0,11.0
kyiv_obl_bila_tserkva,9,2026-05-12,2,167.0,11.0
kyiv_obl_boryspil,5,2026-05-12,2,33.0,11.0
kyiv_obl_brovary,4,2026-05-12,2,49.0,11.0
kyiv_obl_bucha,7,2026-05-12,2,152.0,11.0
kyiv_obl_fastiv,8,2026-05-12,2,113.0,11.0
kyiv_obl_obukhiv,6,2026-05-12,1,12.0,11.0
kyiv_obl_vyshhorod,3,2026-05-12,2,212.0,11.0
kyiv_oblast,2,2026-05-12,2,212.0,11.0
kyiv_city,1,2026-05-13,4,669.0,309.0
kyiv_obl_bila_tserkva,9,2026-05-13,3,729.0,308.0
kyiv_obl_boryspil,5,2026-05-13,4,707.0,345.0
kyiv_obl_brovary,4,2026-05-13,5,718.0,345.0
kyiv_obl_bucha,7,2026-05-13,4,907.0,308.0
kyiv_obl_fastiv,8,2026-05-13,4,711.0,308.0
kyiv_obl_obukhiv,6,2026-05-13,4,631.0,308.0
kyiv_obl_vyshhorod,3,2026-05-13,6,1004.0,355.0
kyiv_oblast,2,2026-05-13,7,1005.0,355.0
kyiv_city,1,2026-05-14,2,82.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-14,1,64.0,47.0
kyiv_obl_boryspil,5,2026-05-14,1,99.0,21.0
kyiv_obl_brovary,4,2026-05-14,3,181.0,21.0
kyiv_obl_bucha,7,2026-05-14,2,122.0,0.0
kyiv_obl_fastiv,8,2026-05-14,1,12.0,0.0
kyiv_obl_vyshhorod,3,2026-05-14,1,149.0,24.0
kyiv_oblast,2,2026-05-14,2,211.0,47.0
kyiv_city,1,2026-05-15,4,126.0,25.0
kyiv_obl_bila_tserkva,9,2026-05-15,4,256.0,55.0
kyiv_obl_boryspil,5,2026-05-15,7,403.0,194.0
kyiv_obl_brovary,4,2026-05-15,7,448.0,194.0
kyiv_obl_bucha,7,2026-05-15,6,145.0,32.0
kyiv_obl_fastiv,8,2026-05-15,3,109.0,24.0
kyiv_obl_obukhiv,6,2026-05-15,4,310.0,103.0
kyiv_obl_vyshhorod,3,2026-05-15,7,346.0,42.0
kyiv_oblast,2,2026-05-15,8,669.0,194.0
kyiv_city,1,2026-05-16,4,87.0,57.0
kyiv_obl_bila_tserkva,9,2026-05-16,1,84.0,84.0
kyiv_obl_boryspil,5,2026-05-16,3,502.0,214.0
kyiv_obl_brovary,4,2026-05-16,2,471.0,193.0
kyiv_obl_obukhiv,6,2026-05-16,1,115.0,115.0
kyiv_obl_vyshhorod,3,2026-05-16,4,393.0,86.0
kyiv_oblast,2,2026-05-16,3,690.0,226.0
kyiv_city,1,2026-05-17,3,140.0,22.0
kyiv_obl_bila_tserkva,9,2026-05-17,2,186.0,167.0
kyiv_obl_boryspil,5,2026-05-17,4,272.0,94.0
kyiv_obl_brovary,4,2026-05-17,5,509.0,190.0
kyiv_obl_bucha,7,2026-05-17,2,529.0,367.0
kyiv_obl_fastiv,8,2026-05-17,2,142.0,90.0
kyiv_obl_obukhiv,6,2026-05-17,3,252.0,167.0
kyiv_obl_vyshhorod,3,2026-05-17,4,928.0,415.0
kyiv_oblast,2,2026-05-17,4,994.0,415.0
kyiv_city,1,2026-05-18,3,63.0,17.0
kyiv_obl_bila_tserkva,9,2026-05-18,2,45.0,0.0
kyiv_obl_boryspil,5,2026-05-18,2,44.0,0.0
kyiv_obl_brovary,4,2026-05-18,3,82.0,39.0
kyiv_obl_bucha,7,2026-05-18,2,44.0,0.0
kyiv_obl_fastiv,8,2026-05-18,2,44.0,0.0
kyiv_obl_obukhiv,6,2026-05-18,2,44.0,0.0
kyiv_obl_vyshhorod,3,2026-05-18,2,93.0,0.0
kyiv_oblast,2,2026-05-18,3,132.0,39.0
kyiv_city,1,2026-05-19,2,86.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-19,2,27.0,0.0
kyiv_obl_boryspil,5,2026-05-19,2,27.0,0.0
kyiv_obl_brovary,4,2026-05-19,2,104.0,0.0
kyiv_obl_bucha,7,2026-05-19,3,35.0,0.0
kyiv_obl_fastiv,8,2026-05-19,2,27.0,0.0
kyiv_obl_obukhiv,6,2026-05-19,2,27.0,0.0
kyiv_obl_vyshhorod,3,2026-05-19,4,154.0,0.0
kyiv_oblast,2,2026-05-19,5,185.0,20.0
kyiv_city,1,2026-05-20,1,30.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-20,1,107.0,0.0
kyiv_obl_fastiv,8,2026-05-20,1,64.0,0.0
kyiv_obl_obukhiv,6,2026-05-20,1,101.0,0.0
kyiv_oblast,2,2026-05-20,1,107.0,0.0
kyiv_city,1,2026-05-21,2,51.0,0.0
kyiv_obl_boryspil,5,2026-05-21,1,25.0,0.0
kyiv_obl_brovary,4,2026-05-21,1,44.0,0.0
kyiv_obl_bucha,7,2026-05-21,1,13.0,0.0
kyiv_obl_fastiv,8,2026-05-21,1,13.0,0.0
kyiv_obl_obukhiv,6,2026-05-21,1,13.0,0.0
kyiv_obl_vyshhorod,3,2026-05-21,1,43.0,27.0
kyiv_oblast,2,2026-05-21,2,87.0,27.0
kyiv_city,1,2026-05-22,3,142.0,26.0
kyiv_obl_bila_tserkva,9,2026-05-22,1,114.0,0.0
kyiv_obl_boryspil,5,2026-05-22,2,334.0,77.0
kyiv_obl_brovary,4,2026-05-22,1,362.0,106.0
kyiv_obl_bucha,7,2026-05-22,2,283.0,68.0
kyiv_obl_fastiv,8,2026-05-22,2,186.0,19.0
kyiv_obl_obukhiv,6,2026-05-22,2,220.0,53.0
kyiv_obl_vyshhorod,3,2026-05-22,3,333.0,129.0
kyiv_oblast,2,2026-05-22,1,430.0,153.0
kyiv_city,1,2026-05-23,4,456.0,389.0
kyiv_obl_bila_tserkva,9,2026-05-23,1,309.0,309.0
kyiv_obl_boryspil,5,2026-05-23,2,536.0,478.0
kyiv_obl_brovary,4,2026-05-23,2,582.0,463.0
kyiv_obl_bucha,7,2026-05-23,4,530.0,430.0
kyiv_obl_fastiv,8,2026-05-23,3,529.0,431.0
kyiv_obl_obukhiv,6,2026-05-23,3,534.0,478.0
kyiv_obl_vyshhorod,3,2026-05-23,4,613.0,430.0
kyiv_oblast,2,2026-05-23,4,667.0,478.0
kyiv_city,1,2026-05-24,1,17.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-24,3,111.0,90.0
kyiv_obl_boryspil,5,2026-05-24,4,181.0,100.0
kyiv_obl_brovary,4,2026-05-24,3,116.0,59.0
kyiv_obl_bucha,7,2026-05-24,3,150.0,81.0
kyiv_obl_fastiv,8,2026-05-24,1,97.0,97.0
kyiv_obl_obukhiv,6,2026-05-24,4,192.0,90.0
kyiv_obl_vyshhorod,3,2026-05-24,4,388.0,150.0
kyiv_oblast,2,2026-05-24,6,558.0,214.0
kyiv_city,1,2026-05-25,1,30.0,30.0
kyiv_obl_boryspil,5,2026-05-25,1,107.0,0.0
kyiv_obl_brovary,4,2026-05-25,2,314.0,63.0
kyiv_obl_vyshhorod,3,2026-05-25,3,365.0,200.0
kyiv_oblast,2,2026-05-25,2,560.0,200.0
kyiv_city,1,2026-05-26,3,59.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-26,1,16.0,0.0
kyiv_obl_boryspil,5,2026-05-26,2,64.0,0.0
kyiv_obl_brovary,4,2026-05-26,4,134.0,15.0
kyiv_obl_bucha,7,2026-05-26,2,150.0,49.0
kyiv_obl_fastiv,8,2026-05-26,1,16.0,0.0
kyiv_obl_obukhiv,6,2026-05-26,1,16.0,0.0
kyiv_obl_vyshhorod,3,2026-05-26,9,599.0,170.0
kyiv_oblast,2,2026-05-26,9,605.0,170.0
kyiv_city,1,2026-05-27,2,85.0,29.0
kyiv_obl_bila_tserkva,9,2026-05-27,2,82.0,29.0
kyiv_obl_boryspil,5,2026-05-27,2,82.0,29.0
kyiv_obl_brovary,4,2026-05-27,2,82.0,29.0
kyiv_obl_bucha,7,2026-05-27,2,82.0,29.0
kyiv_obl_fastiv,8,2026-05-27,2,82.0,29.0
kyiv_obl_obukhiv,6,2026-05-27,2,82.0,29.0
kyiv_obl_vyshhorod,3,2026-05-27,1,107.0,29.0
kyiv_oblast,2,2026-05-27,1,107.0,29.0
kyiv_city,1,2026-05-28,2,109.0,109.0
kyiv_obl_bila_tserkva,9,2026-05-28,2,107.0,107.0
kyiv_obl_boryspil,5,2026-05-28,4,181.0,107.0
kyiv_obl_brovary,4,2026-05-28,5,220.0,146.0
kyiv_obl_bucha,7,2026-05-28,3,147.0,147.0
kyiv_obl_fastiv,8,2026-05-28,2,107.0,107.0
kyiv_obl_obukhiv,6,2026-05-28,2,107.0,107.0
kyiv_obl_vyshhorod,3,2026-05-28,4,198.0,198.0
kyiv_oblast,2,2026-05-28,6,307.0,233.0
kyiv_city,1,2026-05-29,3,111.0,0.0
kyiv_obl_bila_tserkva,9,2026-05-29,3,123.0,0.0
kyiv_obl_boryspil,5,2026-05-29,5,210.0,73.0
kyiv_obl_brovary,4,2026-05-29,6,282.0,117.0
kyiv_obl_bucha,7,2026-05-29,4,244.0,7.0
kyiv_obl_fastiv,8,2026-05-29,3,123.0,0.0
kyiv_obl_obukhiv,6,2026-05-29,3,129.0,0.0
kyiv_obl_vyshhorod,3,2026-05-29,4,404.0,150.0
kyiv_oblast,2,2026-05-29,6,493.0,223.0
kyiv_city,1,2026-05-30,4,101.0,77.0
kyiv_obl_bila_tserkva,9,2026-05-30,3,65.0,46.0
kyiv_obl_boryspil,5,2026-05-30,3,65.0,46.0
kyiv_obl_brovary,4,2026-05-30,3,65.0,46.0
kyiv_obl_bucha,7,2026-05-30,5,191.0,135.0
kyiv_obl_fastiv,8,2026-05-30,3,65.0,46.0
kyiv_obl_obukhiv,6,2026-05-30,3,65.0,46.0
kyiv_obl_vyshhorod,3,2026-05-30,7,892.0,309.0
kyiv_oblast,2,2026-05-30,7,892.0,309.0
kyiv_obl_vyshhorod,3,2026-05-31,3,364.0,137.0
kyiv_oblast,2,2026-05-31,3,364.0,137.0
kyiv_city,1,2026-06-01,5,328.0,212.0
kyiv_obl_bila_tserkva,9,2026-06-01,2,210.0,175.0
kyiv_obl_boryspil,5,2026-06-01,3,645.0,465.0
kyiv_obl_brovary,4,2026-06-01,3,648.0,465.0
kyiv_obl_bucha,7,2026-06-01,3,590.0,401.0
kyiv_obl_fastiv,8,2026-06-01,2,532.0,401.0
kyiv_obl_obukhiv,6,2026-06-01,3,582.0,402.0
kyiv_obl_vyshhorod,3,2026-06-01,3,983.0,451.0
kyiv_oblast,2,2026-06-01,3,997.0,465.0
kyiv_city,1,2026-06-02,2,54.0,0.0
kyiv_obl_bila_tserkva,9,2026-06-02,1,18.0,18.0
kyiv_obl_boryspil,5,2026-06-02,2,57.0,26.0
kyiv_obl_brovary,4,2026-06-02,3,159.0,124.0
kyiv_obl_bucha,7,2026-06-02,3,61.0,19.0
kyiv_obl_fastiv,8,2026-06-02,2,40.0,19.0
kyiv_obl_obukhiv,6,2026-06-02,2,47.0,19.0
kyiv_obl_vyshhorod,3,2026-06-02,8,399.0,149.0
kyiv_oblast,2,2026-06-02,8,435.0,162.0
kyiv_city,1,2026-06-03,4,70.0,30.0
kyiv_obl_bila_tserkva,9,2026-06-03,2,46.0,29.0
kyiv_obl_boryspil,5,2026-06-03,5,153.0,104.0
kyiv_obl_brovary,4,2026-06-03,5,220.0,136.0
kyiv_obl_bucha,7,2026-06-03,3,63.0,29.0
kyiv_obl_fastiv,8,2026-06-03,2,46.0,29.0
kyiv_obl_obukhiv,6,2026-06-03,3,88.0,71.0
kyiv_obl_vyshhorod,3,2026-06-03,4,547.0,158.0
kyiv_oblast,2,2026-06-03,4,583.0,193.0
kyiv_city,1,2026-06-04,1,15.0,15.0
kyiv_obl_bila_tserkva,9,2026-06-04,1,15.0,15.0
kyiv_obl_boryspil,5,2026-06-04,2,224.0,15.0
kyiv_obl_brovary,4,2026-06-04,3,261.0,15.0
kyiv_obl_bucha,7,2026-06-04,2,72.0,72.0
kyiv_obl_fastiv,8,2026-06-04,1,15.0,15.0
kyiv_obl_obukhiv,6,2026-06-04,2,104.0,15.0
kyiv_obl_vyshhorod,3,2026-06-04,5,452.0,144.0
kyiv_oblast,2,2026-06-04,5,579.0,145.0
kyiv_city,1,2026-06-05,2,44.0,30.0
kyiv_obl_bila_tserkva,9,2026-06-05,1,14.0,0.0
kyiv_obl_boryspil,5,2026-06-05,2,37.0,23.0
kyiv_obl_brovary,4,2026-06-05,3,33.0,19.0
kyiv_obl_bucha,7,2026-06-05,2,30.0,0.0
kyiv_obl_fastiv,8,2026-06-05,2,33.0,0.0
kyiv_obl_obukhiv,6,2026-06-05,2,33.0,0.0
kyiv_obl_vyshhorod,3,2026-06-05,3,165.0,33.0
kyiv_oblast,2,2026-06-05,5,206.0,56.0
kyiv_city,1,2026-06-06,3,44.0,33.0
kyiv_obl_bila_tserkva,9,2026-06-06,2,30.0,20.0
kyiv_obl_boryspil,5,2026-06-06,5,131.0,73.0
kyiv_obl_brovary,4,2026-06-06,6,181.0,73.0
kyiv_obl_bucha,7,2026-06-06,3,151.0,141.0
kyiv_obl_fastiv,8,2026-06-06,3,48.0,39.0
kyiv_obl_obukhiv,6,2026-06-06,3,48.0,39.0
kyiv_obl_vyshhorod,3,2026-06-06,4,469.0,237.0
kyiv_oblast,2,2026-06-06,6,550.0,238.0
kyiv_city,1,2026-06-07,2,76.0,37.0
kyiv_obl_bila_tserkva,9,2026-06-07,2,69.0,30.0
kyiv_obl_boryspil,5,2026-06-07,2,78.0,41.0
kyiv_obl_brovary,4,2026-06-07,2,78.0,41.0
kyiv_obl_bucha,7,2026-06-07,2,69.0,30.0
kyiv_obl_fastiv,8,2026-06-07,2,74.0,36.0
kyiv_obl_obukhiv,6,2026-06-07,2,76.0,38.0
kyiv_obl_vyshhorod,3,2026-06-07,3,192.0,118.0
kyiv_oblast,2,2026-06-07,3,196.0,122.0
kyiv_city,1,2026-06-08,1,30.0,0.0
kyiv_obl_vyshhorod,3,2026-06-08,3,324.0,185.0
kyiv_oblast,2,2026-06-08,4,354.0,185.0
kyiv_city,1,2026-06-09,1,21.0,0.0
kyiv_obl_boryspil,5,2026-06-09,1,37.0,37.0
kyiv_obl_brovary,4,2026-06-09,2,135.0,53.0
kyiv_obl_vyshhorod,3,2026-06-09,1,130.0,15.0
kyiv_oblast,2,2026-06-09,1,168.0,53.0
kyiv_obl_boryspil,5,2026-06-10,1,38.0,0.0
kyiv_obl_brovary,4,2026-06-10,1,38.0,0.0
kyiv_obl_obukhiv,6,2026-06-10,1,7.0,0.0
kyiv_oblast,2,2026-06-10,1,38.0,0.0
kyiv_city,1,2026-06-11,1,14.0,14.0
kyiv_obl_boryspil,5,2026-06-11,1,27.0,0.0
kyiv_obl_brovary,4,2026-06-11,1,28.0,0.0
kyiv_obl_vyshhorod,3,2026-06-11,1,4.0,0.0
kyiv_oblast,2,2026-06-11,3,62.0,0.0
kyiv_city,1,2026-06-12,1,19.0,19.0
kyiv_obl_bila_tserkva,9,2026-06-12,1,19.0,19.0
kyiv_obl_boryspil,5,2026-06-12,2,51.0,51.0
kyiv_obl_brovary,4,2026-06-12,1,19.0,19.0
kyiv_obl_bucha,7,2026-06-12,2,25.0,19.0
kyiv_obl_fastiv,8,2026-06-12,2,42.0,42.0
kyiv_obl_obukhiv,6,2026-06-12,2,57.0,57.0
kyiv_obl_vyshhorod,3,2026-06-12,5,336.0,155.0
kyiv_oblast,2,2026-06-12,5,336.0,155.0
kyiv_obl_boryspil,5,2026-06-13,1,5.0,5.0
kyiv_obl_brovary,4,2026-06-13,1,5.0,5.0
kyiv_obl_vyshhorod,3,2026-06-13,3,198.0,37.0
kyiv_oblast,2,2026-06-13,4,203.0,42.0
kyiv_city,1,2026-06-14,2,297.0,294.0
kyiv_obl_bila_tserkva,9,2026-06-14,1,272.0,272.0
kyiv_obl_boryspil,5,2026-06-14,2,350.0,347.0
kyiv_obl_brovary,4,2026-06-14,2,359.0,347.0
kyiv_obl_bucha,7,2026-06-14,2,287.0,282.0
kyiv_obl_fastiv,8,2026-06-14,1,271.0,271.0
kyiv_obl_obukhiv,6,2026-06-14,1,272.0,272.0
kyiv_obl_vyshhorod,3,2026-06-14,4,476.0,345.0
kyiv_oblast,2,2026-06-14,5,551.0,390.0
kyiv_obl_brovary,4,2026-06-16,1,9.0,0.0
